scenario,quarter_index,quarter,country,rank,composite_score,implementation_score,innovation_score,investment_score,talent_score,infrastructure_score,operating_environment_score,research_score,development_score,commercial_ecosystem_score,government_strategy_score
rec1_only,14,2029Q2,Japan,12.0,23.96070464903518,21.200270988230802,25.79411956119857,25.362466424818443,10.905749396525037,40.800648,40.613047,20.311903,32.869657068582335,12.590396341258321,71.96
rec1_only,14,2029Q2,Spain,13.0,23.141931688729635,32.182436782399996,11.982544623921346,26.564400891185777,28.328127999999992,30.508564999999997,57.942934,16.089474096107597,6.6819999999999995,8.826291083640324,91.28
rec1_only,15,2029Q3,United States of America,1.0,76.9982695855405,73.72280236693332,75.80674465296889,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,74.0092905253203,85.5956,77.39
rec1_only,15,2029Q3,China,2.0,51.42328235864758,33.8013536816,72.50678259989408,45.78545838812815,17.608435999999998,63.96388299999999,65.70797,79.17467858055204,63.88145642367893,32.33171615357882,94.87
rec1_only,15,2029Q3,South Korea,3.0,38.706912984541276,32.03650897940636,52.10325033090507,28.241488995530474,22.969034164810203,48.873993999999996,50.010816000000005,25.094224,86.96202993381334,11.999130279797637,87.5
rec1_only,15,2029Q3,Singapore,4.0,34.090537574966085,52.368397128613424,19.279409188920113,29.0696951386665,57.09377477943826,42.13708899999999,45.990356,20.415143,17.813592016432715,15.159378417606698,79.82
rec1_only,15,2029Q3,Canada,5.0,33.807450093748535,46.96123119876468,23.319603552792792,29.915930123260743,45.15443633199005,40.92203799999999,69.81874599999999,29.145888140747886,15.8,10.706358638910967,100.0
rec1_only,15,2029Q3,United Kingdom,6.0,33.44390509091731,37.38945935893333,30.742090383208804,31.59621837115586,35.37574299999999,31.680918,60.76709700000001,42.0513270799366,16.146,17.556124857343143,82.82
rec1_only,15,2029Q3,Germany,7.0,31.12715048618935,35.78758321866667,28.773729090879776,27.651712974461248,32.084827,35.029208999999994,58.791722,37.41113154659422,17.625999999999998,12.02886642704674,84.65
rec1_only,15,2029Q3,India,8.0,29.89708285419844,47.13062571499316,19.982417930117663,18.91805875833837,56.417425425579935,18.771287,51.527429000000005,19.67744,20.37603295049913,7.978464500908831,58.83
rec1_only,15,2029Q3,Israel,9.0,28.652303193951216,39.9196258544328,19.987795235109388,24.844516699972452,40.43334255379601,30.116510999999996,57.058828,20.810449000000002,18.926049953051162,19.61879614778874,43.91
rec1_only,15,2029Q3,France,10.0,27.380778931962773,31.81229328586667,22.569706249767876,28.045606608189665,23.834751999999998,37.703493,65.93375,29.364586326250013,13.8,10.735412771781547,91.2
rec1_only,15,2029Q3,UAE,11.0,26.72141373406484,39.99748328673829,9.06931748327878,33.7145217676029,35.49279294025594,50.14824,45.262485999999996,7.100418,11.610446967437976,20.64973524690961,81.38
rec1_only,15,2029Q3,Japan,12.0,24.037880709754162,21.254437435117126,25.84792917950167,25.512145467271843,10.988454679840878,40.800648,40.613047,20.311903,32.99291523352919,12.781101401047394,71.96
rec1_only,15,2029Q3,Spain,13.0,23.217200588833528,32.182436782399996,12.03767520556066,26.785903008613,28.328127999999992,30.508564999999997,57.942934,16.187320554438422,6.6819999999999995,9.108505439471177,91.28
rec1_only,16,2029Q4,United States of America,1.0,77.02104446653496,73.72280236693332,75.86682083601944,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,74.14690309930496,85.5956,77.39
rec1_only,16,2029Q4,China,2.0,51.520969718543554,33.8013536816,72.61862499414812,46.009719422440085,17.608435999999998,63.96388299999999,65.70797,79.27340057027655,64.00906116795102,32.61744562682911,94.87
rec1_only,16,2029Q4,South Korea,3.0,38.77141181468542,32.09090557851218,52.12187026315596,28.393190072215262,23.052090861327628,48.873993999999996,50.010816000000005,25.094224,87.00468139191796,12.192411599780998,87.5
rec1_only,16,2029Q4,Singapore,4.0,34.16384343275017,52.40698268721154,19.34279880442918,29.212549529471787,57.15269002566909,42.13708899999999,45.990356,20.415143,17.958794452925083,15.341388234700066,79.82
rec1_only,16,2029Q4,Canada,5.0,33.87381141939214,47.13071769235185,23.319603552792792,29.92288608225788,45.413220676840176,40.92203799999999,69.81874599999999,29.145888140747886,15.8,10.715221179415607,100.0
rec1_only,16,2029Q4,United Kingdom,6.0,33.50931886152091,37.38945935893333,30.78496418532253,31.796436138371714,35.37574299999999,31.680918,60.76709700000001,42.127420049886574,16.146,17.811220965935775,82.82
rec1_only,16,2029Q4,Germany,7.0,31.19604789302525,35.78758321866667,28.81704851046429,27.865370641085974,32.084827,35.029208999999994,58.791722,37.488015404105866,17.625999999999998,12.301086220948395,84.65
rec1_only,16,2029Q4,India,8.0,29.97128870002972,47.165462198366214,20.039006154989153,19.08060733486311,56.470616310208996,18.771287,51.527429000000005,19.67744,20.50565588734978,8.185566547372225,58.83
rec1_only,16,2029Q4,Israel,9.0,28.722003129062067,39.960515598483326,20.046756989806262,24.97589033615122,40.49577599849856,30.116510999999996,57.058828,20.810449000000002,19.061109779066793,19.786178412743965,43.91
rec1_only,16,2029Q4,France,10.0,27.453074592650438,31.81229328586667,22.6200205132878,28.262468855112463,23.834751999999998,37.703493,65.93375,29.453884721851146,13.8,11.011715499855725,91.2
rec1_only,16,2029Q4,UAE,11.0,26.801994223712754,40.059448052979235,9.138452677882409,33.84287568817608,35.58740526656031,50.14824,45.262485999999996,7.100418,11.76881042528834,20.8132701125518,81.38
rec1_only,16,2029Q4,Japan,12.0,24.1148056898176,21.308426664419194,25.901562768969832,25.661333458502806,11.070889374418552,40.800648,40.613047,20.311903,33.115770180764116,12.971180815781558,71.96
rec1_only,16,2029Q4,Spain,13.0,23.29222837232072,32.182436782399996,12.092634693624557,27.00671814408421,28.328127999999992,30.508564999999997,57.942934,16.284863353712872,6.6819999999999995,9.38984451621921,91.28
rec2_only,1,2026Q1,United States of America,1.0,76.66639400359998,73.72280236693332,74.9313144711158,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.004,85.5956,77.39
rec2_only,1,2026Q1,China,2.0,49.998453436799984,33.8013536816,70.8754281382221,42.51350548596991,17.608435999999998,63.96388299999999,65.70797,77.735177,62.022,28.162943,94.87
rec2_only,1,2026Q1,South Korea,3.0,37.781293510599994,31.255939021866666,51.83606237509893,26.064518629524198,21.777202999999997,48.873993999999996,50.010816000000005,25.094224,86.35000000000001,9.225467,87.5
rec2_only,1,2026Q1,Singapore,4.0,33.038641044599984,51.814709428799986,18.36979568662622,27.01966435136234,56.248363999999995,42.13708899999999,45.990356,20.415143,15.729999999999999,12.547448000000001,79.82
rec2_only,1,2026Q1,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
rec2_only,1,2026Q1,United Kingdom,6.0,32.50625984399999,37.38945935893333,30.127651992614076,28.72639167954453,35.37574299999999,31.680918,60.76709700000001,40.96081399999999,16.146,13.899698,82.82
rec2_only,1,2026Q1,Germany,7.0,30.139545360399993,35.78758321866667,28.15290441150092,24.589001996746646,32.084827,35.029208999999994,58.791722,36.309284,17.625999999999998,8.126687,84.65
rec2_only,1,2026Q1,India,8.0,28.832275047799993,46.630735780799995,19.170401434977578,16.58499368035787,55.65415699999999,18.771287,51.527429000000005,19.67744,18.516,5.005922,58.83
rec2_only,1,2026Q1,Israel,9.0,27.65212443879999,39.33287399306666,19.141719615932473,22.95921425376169,39.53744699999999,30.116510999999996,57.058828,20.810449000000002,16.988,17.216745,43.91
rec2_only,1,2026Q1,France,10.0,26.344510560399996,31.81229328586667,21.848636188868372,24.93730215128101,23.834751999999998,37.703493,65.93375,28.084822,13.8,6.775143,91.2
rec2_only,1,2026Q1,UAE,11.0,25.56516333899999,39.10831308586666,8.077257411764707,31.87254024806832,34.13514299999999,50.14824,45.262485999999996,7.100418,9.338,18.302879,81.38
rec2_only,1,2026Q1,Japan,12.0,22.934060240999997,20.479713075200003,25.078310421524666,23.371209259861732,9.805549,40.800648,40.613047,20.311903,31.23,10.053349,71.96
rec2_only,1,2026Q1,Spain,13.0,22.141652517199994,32.182436782399996,11.25003292218412,23.620785860105734,28.328127999999992,30.508564999999997,57.942934,14.789403,6.6819999999999995,5.075851,91.28
rec2_only,2,2026Q2,United States of America,1.0,76.69095986752356,73.72280236693332,74.99611495627428,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.1524342231032,85.5956,77.39
rec2_only,2,2026Q2,China,2.0,50.10373375860068,33.8013536816,70.99620178480323,42.75457141856915,17.608435999999998,63.96388299999999,65.70797,77.84151776722177,62.15963939247604,28.470083480964526,94.87
rec2_only,2,2026Q2,South Korea,3.0,37.8489090059841,31.313024248711415,51.855661597137896,26.22332254914168,21.86436488952272,48.873993999999996,50.010816000000005,25.094224,86.39489465302097,9.42779800432093,87.5
rec2_only,2,2026Q2,Singapore,4.0,33.11547617533881,51.855202132419564,18.436519191985244,27.169296964448314,56.31019121440284,42.13708899999999,45.990356,20.415143,15.882839159405474,12.738093904444774,79.82
rec2_only,2,2026Q2,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
rec2_only,2,2026Q2,United Kingdom,6.0,32.574726022429765,37.38945935893333,30.1724977190152,28.936050378660987,35.37574299999999,31.680918,60.76709700000001,41.040406766285884,16.146,14.166822736335424,82.82
rec2_only,2,2026Q2,Germany,7.0,30.211629949398766,35.78758321866667,28.198216250963846,24.81268980472324,32.084827,35.029208999999994,58.791722,36.3897040296835,17.625999999999998,8.41168612943754,84.65
rec2_only,2,2026Q2,India,8.0,28.9100424470856,46.66729410592536,19.229965839890724,16.75528491777183,55.70997691824922,18.771287,51.527429000000005,19.67744,18.65244027735693,5.222888918549704,58.83
rec2_only,2,2026Q2,Israel,9.0,27.725186361781734,39.37578476971663,19.20378238321542,23.09680801480057,39.602966304738345,30.116510999999996,57.058828,20.810449000000002,17.130163112247516,17.39205228414228,43.91
rec2_only,2,2026Q2,France,10.0,26.42015768151434,31.81229328586667,21.901264590937842,25.164291666079723,23.834751999999998,37.703493,65.93375,28.178227558167308,13.8,7.064348811860125,91.2
rec2_only,2,2026Q2,UAE,11.0,25.64959720155669,39.17334054705712,8.150028677067182,32.00693696933108,34.23443167242027,50.14824,45.262485999999996,7.100418,9.504692366623374,18.474112957298,81.38
rec2_only,2,2026Q2,Japan,12.0,23.014674914881226,20.536370797420595,25.134764796039537,23.527395316905803,9.892058144270036,40.800648,40.613047,20.311903,31.359316334613823,10.25234460324942,71.96
rec2_only,2,2026Q2,Spain,13.0,22.22015112920098,32.182436782399996,11.307520199806973,23.851880495135724,28.328127999999992,30.508564999999997,57.942934,14.891432152372772,6.6819999999999995,5.370287117895723,91.28
rec2_only,3,2026Q3,United States of America,1.0,76.71539548373582,73.72280236693332,75.06057187057723,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.30008145097177,85.5956,77.39
rec2_only,3,2026Q3,China,2.0,50.20844291651717,33.8013536816,71.11632109309701,42.994343477576756,17.608435999999998,63.96388299999999,65.70797,77.94728702329273,62.296549023690076,28.77557544630116,94.87
rec2_only,3,2026Q3,South Korea,3.0,37.91630201653489,31.3699222663981,51.875196357618385,26.381606292860607,21.951240934443348,48.873993999999996,50.010816000000005,25.094224,86.43964164817598,9.629466256033279,87.5
rec2_only,3,2026Q3,Singapore,4.0,33.19205952384944,51.89556204152518,18.503023244697935,27.31843943587429,56.371815668452555,42.13708899999999,45.990356,20.415143,16.035175633021073,12.928115322702013,79.82
rec2_only,3,2026Q3,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
rec2_only,3,2026Q3,United Kingdom,6.0,32.64297805445127,37.38945935893333,30.217204067902042,29.145048394510727,35.37574299999999,31.680918,60.76709700000001,41.11975216358458,16.146,14.433105700570923,82.82
rec2_only,3,2026Q3,Germany,7.0,30.28348709549681,35.78758321866667,28.243387264264317,25.03567778247463,32.084827,35.029208999999994,58.791722,36.469874119300584,17.625999999999998,8.69579360989902,84.65
rec2_only,3,2026Q3,India,8.0,28.987554844857463,46.70373253920399,19.289334338335596,16.925016119989714,55.76561377687905,18.771287,51.527429000000005,19.67744,18.78843180461042,5.439142300028344,58.83
rec2_only,3,2026Q3,Israel,9.0,27.79800875341755,39.41855482186024,19.26564102695231,23.23395148536644,39.66827074103253,30.116510999999996,57.058828,20.810449000000002,17.27185865207021,17.56678585622595,43.91
rec2_only,3,2026Q3,France,10.0,26.495568930391087,31.81229328586667,21.953729427458278,25.390572884781367,23.834751999999998,37.703493,65.93375,28.271342818115322,13.8,7.352652188433876,91.2
rec2_only,3,2026Q3,UAE,11.0,25.733752900885246,39.23815475278843,8.222560598728139,32.14089252240997,34.333394730845534,50.14824,45.262485999999996,7.100418,9.67083648445823,18.644784825184516,81.38
rec2_only,3,2026Q3,Japan,12.0,23.0950255055679,20.592842712470727,25.191033492931243,23.683069736845376,9.978283584594955,40.800648,40.613047,20.311903,31.488207349669086,10.45068833311025,71.96
rec2_only,3,2026Q3,Spain,13.0,22.2984041369501,32.182436782399996,11.364828810820974,24.082248946826315,28.328127999999992,30.508564999999997,57.942934,14.993144204972992,6.6819999999999995,5.663798010490109,91.28
rec2_only,4,2026Q4,United States of America,1.0,76.73970154280744,73.72280236693332,75.12468703563036,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.44694585623847,85.5956,77.39
rec2_only,4,2026Q4,China,2.0,50.3125868928232,33.8013536816,71.23578892029305,43.23282089102128,17.608435999999998,63.96388299999999,65.70797,78.05248853514146,62.432732762821495,29.07941791244628,94.87
rec2_only,4,2026Q4,South Korea,3.0,37.983473017864036,31.426633688873103,51.89466686855353,26.53937156524814,22.037832072180016,48.873993999999996,50.010816000000005,25.094224,86.4842414711096,9.830473926914594,87.5
rec2_only,4,2026Q4,Singapore,4.0,33.26839191924542,51.935789591612185,18.569308566540883,27.467093371876665,56.43323802709516,42.13708899999999,45.990356,20.415143,16.187011074173107,13.117514301266695,79.82
rec2_only,4,2026Q4,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
rec2_only,4,2026Q4,United Kingdom,6.0,32.71101811062477,37.38945935893333,30.26177147245059,29.353395440280707,35.37574299999999,31.680918,60.76709700000001,41.19885096070234,16.146,14.698559268212572,82.82
rec2_only,4,2026Q4,Germany,7.0,30.355117807784744,35.78758321866667,28.288417889080613,25.257968135907717,32.084827,35.029208999999994,58.791722,36.549795045648224,17.625999999999998,8.979012251915584,84.65
rec2_only,4,2026Q4,India,8.0,29.06481350415018,46.74005147381734,19.34850757464575,17.094189136717475,55.82106817622761,18.771287,51.527429000000005,19.67744,18.92397605769307,5.654684501133821,58.83
rec2_only,4,2026Q4,Israel,9.0,27.870591764548994,39.461184610998956,19.327296218502546,23.370645649540194,39.73336101353668,30.116510999999996,57.058828,20.810449000000002,17.413088157307044,17.740946970061835,43.91
rec2_only,4,2026Q4,France,10.0,26.57074504725791,31.81229328586667,22.006031206780442,25.616148029771132,23.834751999999998,37.703493,65.93375,28.36416868207147,13.8,7.640055961247263,91.2
rec2_only,4,2026Q4,UAE,11.0,25.817634972048957,39.30275640242501,8.29485396394536,32.27440835547546,34.432033243116365,50.14824,45.262485999999996,7.100418,9.836434156686924,18.81489644876381,81.38
rec2_only,4,2026Q4,Japan,12.0,23.175112881376293,20.649129429699016,25.24711712289081,23.83823419633996,10.06422625137268,40.800648,40.613047,20.311903,31.61667444403568,10.648382325803091,71.96
rec2_only,4,2026Q4,Spain,13.0,22.376412315544552,32.182436782399996,11.421959310509973,24.311897042043704,28.328127999999992,30.508564999999997,57.942934,15.09454014332552,6.6819999999999995,5.956391101754129,91.28
rec2_only,5,2027Q1,United States of America,1.0,76.7638787316478,73.72280236693332,75.18846226338121,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.5930315894128,85.5956,77.39
rec2_only,5,2027Q1,China,2.0,50.41616325692107,33.8013536816,71.3546095636647,43.470016031364715,17.608435999999998,63.96388299999999,65.70797,78.15712463372716,62.56819445853537,29.381626643070383,94.87
rec2_only,5,2027Q1,South Korea,3.0,38.050422834534594,31.4831591280694,51.91407334125916,26.696620065283533,22.124139237076644,48.873993999999996,50.010816000000005,25.094224,86.52869460586913,10.030823181622905,87.5
