scenario,quarter_index,quarter,country,composite_score_p10,composite_score_median,composite_score_p90,rank_p10,rank_median,rank_p90,implementation_score_median,innovation_score_median,investment_score_median,talent_score_median,infrastructure_score_median,operating_environment_score_median,research_score_median,development_score_median,commercial_ecosystem_score_median,government_strategy_score_median
rec1_only,9,2028Q1,United States of America,76.83259519193025,76.85905181372695,76.89533095530456,1.0,1.0,1.0,73.72280236693332,75.4395123348113,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.16809552946806,85.5956,77.39
rec1_only,10,2028Q2,Canada,33.4238778262161,33.48749823075889,33.564778802406956,5.0,5.0,5.0,46.20263403988006,23.27667840578939,29.833515666149356,43.99615483939343,40.92203799999999,69.81874599999999,29.069704043233884,15.8,10.601354934228635,100.0
rec1_only,10,2028Q2,China,50.859546365750326,50.9268035402291,50.99970633266234,2.0,2.0,2.0,33.8013536816,71.93830501359983,44.64547227765911,17.608435999999998,63.96388299999999,65.70797,78.6730829472622,63.23317176019823,30.879267528893134,94.87
rec1_only,10,2028Q2,France,26.95388182548134,27.01588890157267,27.076561306621237,10.0,10.0,10.0,31.81229328586667,22.315775668231332,26.951155968906832,23.834751999999998,37.703493,65.93375,28.91390709656601,13.8,9.3409805842186,91.2
rec1_only,10,2028Q2,Germany,30.719321300978862,30.779420982593997,30.83756753534457,7.0,7.0,7.0,35.78758321866667,28.555100721161786,26.573340547110398,32.084827,35.029208999999994,58.791722,37.023107131987054,17.625999999999998,10.654919381007499,84.65
rec1_only,10,2028Q2,India,29.475297823166706,29.52237738627317,29.56751029624615,8.0,8.0,8.0,46.95472053126721,19.69667869238294,18.097126294835533,56.148840556291546,18.771287,51.527429000000005,19.67744,19.72150881137385,6.932519978756778,58.83
rec1_only,10,2028Q2,Israel,28.25720194847324,28.30036076515453,28.341620774531844,9.0,9.0,9.0,39.7131550157236,19.690070984510463,24.181167937030096,40.11808781228156,30.116510999999996,57.058828,20.810449000000002,18.244072530682274,18.773627957076165,43.91
rec1_only,10,2028Q2,Japan,23.599928493418346,23.64948204623532,23.695982533815812,12.0,12.0,12.0,20.981821361964656,25.577109216401343,24.75879305214992,10.572204568146354,40.800648,40.613047,20.311903,32.37256569871751,11.821260163335054,71.96
rec1_only,10,2028Q2,Singapore,33.67357607626422,33.72041525226839,33.76501238541717,4.0,4.0,4.0,52.173561165933606,18.959326690184874,28.348332655059238,56.796285015574526,42.13708899999999,45.990356,20.415143,17.0804000208404,14.240295336160965,79.82
rec1_only,10,2028Q2,South Korea,38.3355267767571,38.38121164675065,38.42294045296392,3.0,3.0,3.0,31.76183591159677,52.00922997136696,27.475491219333463,22.549643283586263,48.873993999999996,50.010816000000005,25.094224,86.74666366009191,11.023177672715534,87.5
rec1_only,10,2028Q2,Spain,22.7732444981546,22.838485110993204,22.901966498877478,13.0,13.0,13.0,32.182436782399996,11.76030068412917,25.67146500815617,28.328127999999992,30.508564999999997,57.942934,15.6950327216918,6.6819999999999995,7.688607489666335,91.28
rec1_only,10,2028Q2,UAE,26.259216580946536,26.314581903552877,26.365952536633294,11.0,11.0,11.0,39.68459511506424,8.720222987886068,33.066383272377614,35.015052450118446,50.14824,45.262485999999996,7.100418,10.81079909309733,19.82394635584278,81.38
rec1_only,10,2028Q2,United Kingdom,33.058100307927354,33.11375084865908,33.16798121112956,6.0,6.0,6.0,37.38945935893333,30.52571099609701,30.585717018117514,35.37574299999999,31.680918,60.76709700000001,41.66729418829765,16.146,16.268651889922783,82.82
rec1_only,10,2028Q2,United States of America,76.85294669348883,76.88256380872531,76.92314096640271,1.0,1.0,1.0,73.72280236693332,75.501532896664,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.31016196450346,85.5956,77.39
rec1_only,11,2028Q3,Canada,33.50215359308674,33.57432413373351,33.670504120996576,5.0,5.0,5.0,46.38718497068973,23.298763703601693,29.874105328104555,44.27794066615901,40.92203799999999,69.81874599999999,29.108901311027168,15.8,10.653069949123886,100.0
rec1_only,11,2028Q3,China,50.95280971501188,51.02717000965332,51.107698098814275,2.0,2.0,2.0,33.8013536816,72.05324780385519,44.875943193556495,17.608435999999998,63.96388299999999,65.70797,78.77451784169348,63.364208966416385,31.172908970443224,94.87
rec1_only,11,2028Q3,France,27.020638907843853,27.08932259665795,27.156528914983095,10.0,10.0,10.0,31.81229328586667,22.3668779860364,27.171408329160002,23.834751999999998,37.703493,65.93375,29.00460414094756,13.8,9.621602632852046,91.2
rec1_only,11,2028Q3,Germany,30.782832847924958,30.849405297936414,30.913807419785332,7.0,7.0,7.0,35.78758321866667,28.59909863729669,26.79037517142823,32.084827,35.029208999999994,58.791722,37.101195193816366,17.625999999999998,10.931441733959591,84.65
rec1_only,11,2028Q3,India,29.5456619403124,29.597809340540962,29.64778366591778,8.0,8.0,8.0,46.99013252759171,19.75420166361949,18.26239958874528,56.202910176086704,18.771287,51.527429000000005,19.67744,19.85327291044198,7.1430935692873785,58.83
rec1_only,11,2028Q3,Israel,28.323407894555846,28.37121458927667,28.41690428358779,9.0,9.0,9.0,39.7547202750674,19.750006692463614,24.31471440085026,40.181552683022296,30.116510999999996,57.058828,20.810449000000002,18.38136332757073,18.943778607093677,43.91
rec1_only,11,2028Q3,Japan,23.672774099334383,23.727680785271303,23.779168386326425,12.0,12.0,12.0,21.036702515413303,25.631628746414812,24.91045514507092,10.656001117589526,40.800648,40.613047,20.311903,32.497450011878264,12.014491814367561,71.96
rec1_only,11,2028Q3,Singapore,33.743056819468784,33.794935336156634,33.84432140657936,4.0,4.0,4.0,52.21278417373904,19.02376340008176,28.493555049769668,56.85617356576605,42.13708899999999,45.990356,20.415143,17.228000967800572,14.425322211079592,79.82
rec1_only,11,2028Q3,South Korea,38.39617193272901,38.44677894104186,38.49299425454565,3.0,3.0,3.0,31.817131164764906,52.02815747491964,27.629701032489745,22.634072110695598,48.873993999999996,50.010816000000005,25.094224,86.79001965161346,11.219655356939008,87.5
rec1_only,11,2028Q3,Spain,22.842423417427202,22.914703147389602,22.98501212839209,13.0,13.0,13.0,32.182436782399996,11.816120982966154,25.89572430099333,28.328127999999992,30.508564999999997,57.942934,15.794103298887965,6.6819999999999995,7.974334744115332,91.28
rec1_only,11,2028Q3,UAE,26.33517267527951,26.396490726349974,26.453385661348673,11.0,11.0,11.0,39.747583564583536,8.79050018459349,33.19686482091519,35.111227810744396,50.14824,45.262485999999996,7.100418,10.971778460298442,19.990192017943244,81.38
rec1_only,11,2028Q3,United Kingdom,33.118543562253684,33.18019883766701,33.24026665193759,6.0,6.0,6.0,37.38945935893333,30.569256315214318,30.78909661144847,35.37574299999999,31.680918,60.76709700000001,41.74457897517673,16.146,16.527776459871397,82.82
rec1_only,11,2028Q3,United States of America,76.87320547713125,76.90595131515767,76.95077538115748,1.0,1.0,1.0,73.72280236693332,75.56322507928698,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.45147620276552,85.5956,77.39
rec1_only,12,2028Q4,Canada,33.55802163053801,33.6398850629931,33.75735397362921,5.0,5.0,5.0,46.53680281146066,23.310827613137597,29.896254010054264,44.506388102189526,40.92203799999999,69.81874599999999,29.13031249129431,15.8,10.681289435607997,100.0
rec1_only,12,2028Q4,China,51.045623948862946,51.127003170165146,51.215045843316375,2.0,2.0,2.0,33.8013536816,72.16756260172906,45.1051841146429,17.608435999999998,63.96388299999999,65.70797,78.87540825787912,63.49455237213422,31.464983283889588,94.87
rec1_only,12,2028Q4,France,27.087206423627787,27.162527871810845,27.236225659724834,10.0,10.0,10.0,31.81229328586667,22.417821711677085,27.390949726997036,23.834751999999998,37.703493,65.93375,29.09501971393625,13.8,9.901318849059956,91.2
rec1_only,12,2028Q4,Germany,30.84616469308869,30.91916712776839,30.989784866246335,7.0,7.0,7.0,35.78758321866667,28.642960009238536,27.006728341675014,32.084827,35.029208999999994,58.791722,37.17904091527308,17.625999999999998,11.207095850869873,84.65
rec1_only,12,2028Q4,India,29.615811905816674,29.672995060423194,29.727776791758096,8.0,8.0,8.0,47.02542866569027,19.81153645843093,18.427131181069612,56.256802895088974,18.771287,51.527429000000005,19.67744,19.98460596610975,7.352976981476774,58.83
rec1_only,12,2028Q4,Israel,28.389411176569624,28.441835450543138,28.491916102228327,9.0,9.0,9.0,39.79614954441604,19.809746331141888,24.447821029979984,40.24480991431603,30.116510999999996,57.058828,20.810449000000002,18.518205001425322,19.113368866694707,43.91
rec1_only,12,2028Q4,Japan,23.745403682574374,23.80561395365287,23.862063584108235,12.0,12.0,12.0,21.09140411295614,25.685969925240286,25.061620486970995,10.73952350797456,40.800648,40.613047,20.311903,32.621925787665205,12.207090558270298,71.96
rec1_only,12,2028Q4,Singapore,33.81232642462458,33.86921073092404,33.923354220442675,4.0,4.0,4.0,52.25187885474643,19.087989316456444,28.638301736337816,56.91586617723906,42.13708899999999,45.990356,20.415143,17.37511906385884,14.60974298945839,79.82
rec1_only,12,2028Q4,South Korea,38.456631948058615,38.51213196581398,38.56280317252452,3.0,3.0,3.0,31.872245507207857,52.047023060426724,27.783404048801835,22.71822471010971,48.873993999999996,50.010816000000005,25.094224,86.8332338115273,11.415487334716948,87.5
rec1_only,12,2028Q4,Spain,22.91140487248188,22.990688814755245,23.067774324243626,13.0,13.0,13.0,32.182436782399996,11.871768047742751,26.11930848781082,28.328127999999992,30.508564999999997,57.942934,15.892866418067776,6.6819999999999995,8.259201850532023,91.28
rec1_only,12,2028Q4,UAE,26.41089915922637,26.478121795517573,26.540514032476462,11.0,11.0,11.0,39.81036593337386,8.860547481638937,33.32691804094959,35.207088512276854,50.14824,45.262485999999996,7.100418,11.132231211415835,20.15589194958293,81.38
rec1_only,12,2028Q4,United Kingdom,33.17882197513485,33.246443901888455,33.31230088820723,6.0,6.0,6.0,37.38945935893333,30.61266649473906,30.991841192640244,35.37574299999999,31.680918,60.76709700000001,41.82162391458604,16.146,16.786091965130762,82.82
rec1_only,12,2028Q4,United States of America,76.89337196526435,76.92921499215159,76.97823530830902,1.0,1.0,1.0,73.72280236693332,75.62459062134425,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.59204222689792,85.5956,77.39
rec1_only,13,2029Q1,Canada,33.599513394231195,33.69706104210498,33.832969592215946,5.0,5.0,5.0,46.67365551134836,23.317237474722624,29.908277976676395,44.715344789721655,40.92203799999999,69.81874599999999,29.141688795259117,15.8,10.696609090490806,100.0
rec1_only,13,2029Q1,China,51.13797827063376,51.226306604458514,51.32177274615438,2.0,2.0,2.0,33.8013536816,72.28124544744854,45.33312620992426,17.608435999999998,63.96388299999999,65.70797,78.97570867235618,63.624205650805656,31.75540277212629,94.87
rec1_only,13,2029Q1,France,27.153586036338126,27.235506904936607,27.315651950000348,10.0,10.0,10.0,31.81229328586667,22.468607337332138,27.609851624552128,23.834751999999998,37.703493,65.93375,29.185154689057185,13.8,10.180220282266156,91.2
rec1_only,13,2029Q1,Germany,30.909317349803995,30.98870922761392,31.065502536916302,7.0,7.0,7.0,35.78758321866667,28.686685260741868,27.222378857035707,32.084827,35.029208999999994,58.791722,37.25664504844215,17.625999999999998,11.481854719922694,84.65
rec1_only,13,2029Q1,India,29.685748373604333,29.747935351282948,29.807490656903912,8.0,8.0,8.0,47.06060932461885,19.868683692403796,18.59132285045918,56.31051929206868,18.771287,51.527429000000005,19.67744,20.1155093884609,7.562172481491775,58.83
rec1_only,13,2029Q1,Israel,28.45521241962081,28.512221995570332,28.566680718360768,9.0,9.0,9.0,39.83744326869106,19.86929054195192,24.58048928212843,40.30786018550141,30.116510999999996,57.058828,20.810449000000002,18.654599021474155,19.282400593136686,43.91
rec1_only,13,2029Q1,Japan,23.81782030441887,23.88328030297076,23.94466915025063,12.0,12.0,12.0,21.145926742050275,25.740133336322756,25.21229070511315,10.822772636273823,40.800648,40.613047,20.311903,32.7459943625375,12.399058468328104,71.96
rec1_only,13,2029Q1,Singapore,33.881385535063664,33.943233493527146,34.00211226724731,4.0,4.0,4.0,52.29084562880546,19.15200512888339,28.78257427434061,56.97536349105068,42.13708899999999,45.990356,20.415143,17.5217558885782,14.793559658343815,79.82
rec1_only,13,2029Q1,South Korea,38.51690739628512,38.57727070377959,38.63236806425901,3.0,3.0,3.0,31.927179530815312,52.065826930442384,27.936601938914556,22.802101985568978,48.873993999999996,50.010816000000005,25.094224,86.87630660381089,11.61067573460668,87.5
rec1_only,13,2029Q1,Spain,22.98018943884537,23.06643112788568,23.15025382013179,13.0,13.0,13.0,32.182436782399996,11.927242416077714,26.342193739165513,28.328127999999992,30.508564999999997,57.942934,15.991323033403848,6.6819999999999995,8.543178447983419,91.28
rec1_only,13,2029Q1,UAE,26.48639759773354,26.559478357420936,26.627338712518934,11.0,11.0,11.0,39.872942895674186,8.930365631099283,33.45654433854405,35.30263558419307,50.14824,45.262485999999996,7.100418,11.292159069182706,20.32104794221752,81.38
rec1_only,13,2029Q1,United Kingdom,33.2389335935257,33.31247803841075,33.38408341539982,6.0,6.0,6.0,37.38945935893333,30.655941954066698,31.19396398731176,35.37574299999999,31.680918,60.76709700000001,41.898429750874,16.146,17.043615256372863,82.82
rec1_only,13,2029Q1,United States of America,76.9134465783704,76.95235549534468,77.00552184959673,1.0,1.0,1.0,73.72280236693332,75.68563125229413,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.73186399845744,85.5956,77.39
rec1_only,14,2029Q2,Canada,33.635159189728775,33.74997196361068,33.90062744788565,5.0,5.0,5.0,46.80984887836058,23.319603552792792,29.912823676619013,44.92329475971181,40.92203799999999,69.81874599999999,29.145888140747886,15.8,10.702400736168993,100.0
rec1_only,14,2029Q2,China,51.22985148903263,51.325063052286126,51.427899247538235,2.0,2.0,2.0,33.8013536816,72.39431721226211,45.55987469721571,17.608435999999998,63.96388299999999,65.70797,79.07548282928454,63.75317245643478,32.04430149246292,94.87
rec1_only,14,2029Q2,France,27.219778279707796,27.308256608500795,27.39480775401959,10.0,10.0,10.0,31.81229328586667,22.519235353652867,27.828091216347385,23.834751999999998,37.703493,65.93375,29.275009937124544,13.8,10.458277876164882,91.2
rec1_only,14,2029Q2,Germany,30.972291329925625,31.058036652358535,31.14094955263864,7.0,7.0,7.0,35.78758321866667,28.730274814246137,27.43737251529016,32.084827,35.029208999999994,58.791722,37.33400834307449,17.625999999999998,11.75577669176088,84.65
rec1_only,14,2029Q2,India,29.75546504840064,29.82263101584379,29.886926241026398,8.0,8.0,8.0,47.09567488219325,19.925643979110855,18.754971536476038,56.36405994390255,18.771287,51.527429000000005,19.67744,20.24598458296631,7.770676170049004,58.83
rec1_only,14,2029Q2,Israel,28.520814606773722,28.58237765588629,28.64118593795495,9.0,9.0,9.0,39.87860189135832,19.928639964202087,24.712720610146775,40.370704173694506,30.116510999999996,57.058828,20.810449000000002,18.790546852139038,19.450875637487528,43.91
rec1_only,14,2029Q2,Japan,23.890016447013828,23.96070464903518,24.026986102180615,12.0,12.0,12.0,21.200270988230802,25.79411956119857,25.362466424818443,10.905749396525037,40.800648,40.613047,20.311903,32.869657068582335,12.590396341258321,71.96
rec1_only,14,2029Q2,Singapore,33.9502347921524,34.01700294853366,34.0805980262618,4.0,4.0,4.0,52.329684914392146,19.215811524681214,28.926370682230015,57.03466614616066,42.13708899999999,45.990356,20.415143,17.66791301635437,14.976769693058865,79.82
rec1_only,14,2029Q2,South Korea,38.57699884914551,38.642197623913354,38.70168978410125,3.0,3.0,3.0,31.98193382554047,52.08456928685814,28.08929636795093,22.885704837856984,48.873993999999996,50.010816000000005,25.094224,86.91923849092396,11.805222678130226,87.5
rec1_only,14,2029Q2,Spain,23.04877769032924,23.141931688729635,23.23244973756002,13.0,13.0,13.0,32.182436782399996,11.982544623921346,26.564400891185777,28.328127999999992,30.508564999999997,57.942934,16.089474096107597,6.6819999999999995,8.826291083640324,91.28
rec1_only,14,2029Q2,UAE,26.561668270758304,26.64057424027991,26.713859433868432,11.0,11.0,11.0,39.935315123517555,8.999955382591114,33.585745115146125,35.397870052602116,50.14824,45.262485999999996,7.100418,11.451563750696621,20.48566178142193,81.38
rec1_only,14,2029Q2,United Kingdom,33.29887558674271,33.378296255131396,33.45562067205133,6.0,6.0,6.0,37.38945935893333,30.699083111291156,31.39543370747046,35.37574299999999,31.680918,60.76709700000001,41.97499722607902,16.146,17.300306469777134,82.82
rec1_only,14,2029Q2,United States of America,76.93342973501616,76.97537347690324,77.03263609980347,1.0,1.0,1.0,73.72280236693332,75.74634869243803,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.87094545802574,85.5956,77.39
rec1_only,15,2029Q3,Canada,33.675626054623244,33.807450093748535,33.96790946183895,5.0,5.0,5.0,46.96123119876468,23.319603552792792,29.915930123260743,45.15443633199005,40.92203799999999,69.81874599999999,29.145888140747886,15.8,10.706358638910967,100.0
rec1_only,15,2029Q3,China,51.3212732849752,51.42328235864758,51.533413255440614,2.0,2.0,2.0,33.8013536816,72.50678259989408,45.78545838812815,17.608435999999998,63.96388299999999,65.70797,79.17467858055204,63.88145642367893,32.33171615357882,94.87
